date,pub_airlines,pub_code,geo_summ,geo_region,type,price,terminal,boarding_area,pax_count
2015-05-31,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,International,A,14332
2015-05-31,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,5690
2015-05-31,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,6961
2015-05-31,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,61907
2015-05-31,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,61200
2015-05-31,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,11263
2015-05-31,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,11745
2015-05-31,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,7440
2015-05-31,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,7252
2015-05-31,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,22810
2015-05-31,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,22847
2015-05-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 1,B,345
2015-05-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 1,B,332
2015-05-31,Philippine Airlines,PR,International,Asia,Deplaned,Full Service,International,A,12385
2015-05-31,Philippine Airlines,PR,International,Asia,Enplaned,Full Service,International,A,11923
2015-05-31,SAS Airlines,SK,International,Europe,Deplaned,Full Service,International,G,5686
2015-05-31,SAS Airlines,SK,International,Europe,Enplaned,Full Service,International,G,6426
2015-05-31,Singapore Airlines,SQ,International,Asia,Deplaned,Full Service,International,G,13730
2015-05-31,Singapore Airlines,SQ,International,Asia,Enplaned,Full Service,International,G,15949
2015-05-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,2418
2015-05-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,2362
2015-05-31,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,156975
2015-05-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,155789
2015-05-31,United Airlines,UA,International,Canada,Deplaned,Full Service,International,G,2233
2015-05-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,11959
2015-05-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,15114
2015-05-31,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,156212
2015-05-31,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,150449
2015-05-31,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,40
2015-05-31,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,8198
2015-05-31,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7567
2015-05-31,Swiss International,LX,International,Europe,Deplaned,Full Service,International,G,6557
2015-05-31,Swiss International,LX,International,Europe,Enplaned,Full Service,International,G,6505
2015-05-31,TACA,TA,International,Central America,Deplaned,Full Service,International,A,5208
2015-05-31,TACA,TA,International,Central America,Enplaned,Full Service,International,A,5067
2015-05-31,Turkish Airlines,TK,International,Europe,Deplaned,Full Service,International,G,7683
2015-05-31,Turkish Airlines,TK,International,Europe,Enplaned,Full Service,International,G,7987
2015-05-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,43024
2015-05-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,42526
2015-05-31,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,C,35431
2015-05-31,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,C,35020
